,dcode,dname
9078,A11A0030A0410,에카릴정10mg
9079,2014052000005,에카맥정
9080,ikkkbouykxgeq,에카민씨정
9081,2020042800010,에카세트정
9082,2019053100118,에카씨나정
9083,A11AOOOOO9248,에카씬정
9084,2021100700002,에카에스정
9085,2015031900022,에카인크림
9086,2015030300005,에카트정500mg
9087,y0vova7ghw5bx,에카펜씨정
9088,jvepvvj1tihz0,에코프캡슐
9089,A11AKP08L0227,에페린플러스정
9090,2017030700003,에페젠정
9091,2018111900004,에페카인정
9092,2018111900003,에페카정
9093,2022102000002,에페프리정
9094,2010121400003,에포카인주10000IU/mL
9095,2010121400001,에포카인주2000IU/mL
9096,2009071502268,에포카인주3000IU/mL(수출용)
9097,2010121400002,에포카인주4000IU/mL
9098,A11A1160A0301,에포카인프리필드주10000IU/mL(0.3mL)
9099,A11AGGGGA4281,에포카인프리필드주10000IU/mL(0.4mL)
9100,A11APPPPP2628,에포카인프리필드주10000IU/mL(0.6mL)
9101,A11APPPPP2609,에포카인프리필드주10000IU/mL(0.8mL)
9102,A11AGGGGA4279,에포카인프리필드주10000IU/mL(1mL)
9103,A11AGGGGA4280,에포카인프리필드주1000IU/0.5mL
9104,A11A1160A0276,에포카인프리필드주2000IU/0.5mL
9105,A11AOOOOO9531,에폴민카타플라스마
9106,2020112700009,에프노즈시럽
9107,2018041600014,"에프디카인1:100,000주(앰플(PP))"
9108,A11AOOOOO2476,"에프디카인1:100,000주(앰플)"
9109,2016042700005,에프벡스카타플라스마
9110,2020120300014,에프쿨시럽
9111,2020042400040,에피루카정10mg
9112,2020012800013,에피루카정20mg
9113,2017072400013,에피톱크림
9114,2019041200017,엑세라민에이스정
9115,2015112000005,엑세라민엑소정
9116,2012021500002,엑셀비타정
9117,2014122200014,엑셀비타프리미엄정
9118,2015082100032,엑스비타에스정
9119,2015082100022,엑스비타제이정
9120,A11AKP08F1010,엑스칠플러스연고
9121,2018112000007,엑스케인크림
9122,2018112200004,엑스콜노즈정
9123,2013102400014,엑스콜코프캡슐
9124,2014120200032,엑스콜콜드에프캡슐
9125,A11A1920A0122,엑스펙토시럽2%(1000mL)
9126,2019101800039,엑스펙토시럽2%(500mL)
9127,A11A1920A0123,엑스펙토시럽5%(1000mL)
9128,2019101800040,엑스펙토시럽5%(500mL)
9129,A11AKP08G3984,엑스프리벤정
9130,2018042300009,엑쎈코프연질캡슐
9131,2017032000001,엔디엔정
9132,2021031900005,엔디콜정
9133,2014080100021,엔루드정0.5mg
9134,2014080100022,엔루드정1mg
9135,2014112500023,엔비어정0.5mg
9136,2014112500022,엔비어정1mg
9137,2015041000010,엔카론정0.5mg
9138,2015041000011,엔카론정1mg
9139,2015012900001,엔카비스정0.5mg
9140,2015012900002,엔카비스정1mg
9141,2013071500001,엔카비어정0.5mg
9142,2013071500002,엔카비어정1mg
9143,A11APPPPP0753,엔카인크림
9144,A11AMMMMM2292,엔카펜정
9145,2019032900013,엔콜시럽
9146,2015041400005,엔타이정0.5mg
9147,2019050200123,엔타폰정200mg
9148,2019100400050,엔터원정0.5mg
9149,2019100400051,엔터원정1mg
9150,2014073100014,엔테비르정0.5mg
9151,2014073100013,엔테비르정1mg
9152,2015032000005,엔테비어정0.5mg
9153,2015020900007,엔테비어정1mg
9154,2012102500001,엔테원정0.5mg
9155,2012102500002,엔테원정1mg
9156,2019061000020,엔테젠정0.5mg
9157,2019061000019,엔테젠정1mg
9158,2014112800014,엔테카로정0.5mg
9159,2014112800026,엔테카로정1mg
9160,2015033100026,엔테카벨구강붕해정0.5mg
9161,2015033100025,엔테카벨구강붕해정1mg
9162,2012112300006,엔테카벨정0.5mg
9163,2012112300005,엔테카벨정1mg
9164,2014032500003,엔테카정0.5mg
9165,2014032500002,엔테카정1mg
9166,2014012900023,엔테칸정0.5mg
9167,2014012900022,엔테칸정1mg
9168,2015012800005,엔테크루드정0.5mg
9169,2015012800004,엔테크루드정1mg
9170,2014112100020,엔테킴정0.5mg
9171,2014112100019,엔테킴정1mg
9172,2019072600015,엔티카민정
9173,2012092600008,엔페드정0.5mg
9174,2012092600007,엔페드정1mg
9175,2016021700009,엔피스카정
9176,2019092600041,엔피티카정60mg
9177,2019081900001,엔피티카정90mg
9178,2014022500019,엘가틴정
9179,A11A6060B0030,엘다민연질캡슐(수출용)
9180,2015032700020,엘도카인카타플라스마
9181,2009091800342,엘디엘정
9182,2019070400001,엘론드정
9183,2015101200017,엘리스정
9184,2016111500008,엘메이드정
9185,A11APPPPP0884,엘세틴정(수출용)
9186,A11ABBBBB2072,엘시토닌주10단위
9187,A11ABBBBB2073,엘시토닌주20S
9188,2017103000007,엘씨비탐미정
9189,A11AKP08G0708,엘엠엑스4크림
9190,A11AKP08G1891,엘카니산
9191,2018011000012,엘카니정
9192,A11ACCCCC0334,엘카닌주
9193,A11AOOOOO9794,엘카닌주20IU
9194,A11AGGGGA4923,엘카닌주40IU
9195,2020122800004,엘카닐정
9196,2020010600015,엘카디정
9197,2021010400019,엘카딘정
9198,2018012200006,엘카라인정
9199,A11AOOOOO3940,엘카라틴정(수출용)
9200,2022122600002,엘카렉액
9201,2019062700011,엘카렉정
9202,2020051200004,엘카록시정
9203,A11AKP08D0075,엘카론액(수출용)
9204,A11AOOOOO3627,엘카론정
9205,2016101000001,엘카르닌정
9206,2015041700021,엘카르씬정
9207,2013103000003,엘카르주
9208,2012112900005,엘카르텐정
9209,A11AOOOOO2270,엘카르틸정
9210,A11AKP08K0244,엘카리나정
9211,A11AKP08G4819,엘카린정
9212,A11AKP07L0465,엘카민연질캡슐
9213,2021060400004,엘카민정
9214,2015120700004,엘카인크림10.56%(수출용)
9215,A11ADDDDD0576,엘카주
9216,A11AOOOOO7927,엘카주20단위
9217,A11AKP08L0350,엘카탄정
9218,A11AKP08E0058,엘카트정
9219,A11AKP08G4815,엘카틴산
9220,A11AKKKKK0178,엘카틴정
9221,2018031500005,엘카틸정
9222,A11A0340A0247,엘칸액
9223,A11A0340A0086,엘칸정330mg
9224,A11A0340A0301,엘칸주사1g
9225,A11A0340A0241,엘칸츄정
9226,A11AKP08K0307,엘퀸정
9227,llsxwx5w6tko3,엘큐정
9228,2009071505578,엘탑정
9229,2018082100004,엘틴정
9230,2022110700005,엘패스정
9231,A11APPPPP1429,엘팻주
9232,2016061500035,엠디비카정5/20mg
9233,2015012000007,엠디카인크림
9234,A11AMMMMM2194,엠라5%크림
9235,2022090700007,엠로딘액
9236,A11AJJJJJ0621,엠마오5%크림
9237,2009090700344,엠마오플러스크림
9238,2019081900057,엠비카에이치씨티정10/40/12.5mg
9239,2019081900056,엠비카에이치씨티정5/20/12.5mg
9240,2019081900055,엠비카에이치씨티정5/40/12.5mg
9241,2019112500009,엠비카인10%크림(수출용)
9242,2016061400003,엠비카정10/40mg
9243,2016061400001,엠비카정5/20mg
9244,2016061400002,엠비카정5/40mg
9245,A11AKP08L0205,엠에스크림
9246,2009071504918,엠엔에이치메디케이트카타플라스마(수출용)
9247,2020030300017,엠지멕스플러스연질캡슐
9248,2019121900010,엠지플러스큐연질캡슐
9249,A11A0140A0114,엠카인2%주
9250,A11AOOOOO7716,엠카인크림
9251,A11AKP08E0111,엠투카인크림
9252,A11AGGGGA4811,엠팬카타플라스마
9253,A11A0490A0012,염카루주3%
9254,2020042800003,영일몬테루카스트정10mg
9255,A11AGGGGA3612,영일카시트연질캡슐(수출용)
9256,A11APPPPP2329,영진구론산바몬드액
9257,2010111500005,영진세프카펜피복실염산염정100mg(수출용)
9258,2010111500006,영진세프카펜피복실염산염정75mg(수출용)
9259,2016080100009,예스비타골드연질캡슐
9260,A11AKP08F0298,예스비타연질캡슐
9261,2020112300001,오네론액
9262,A11AKP08G1997,오노딘캡슐
9263,2018042000004,오논드라이시럽(0.5g)
9264,2018042000003,오논드라이시럽(0.7g)
9265,A11AGGGGA1742,오논드라이시럽(100g)
9266,2018042000002,오논드라이시럽(1g)
9267,A11A0150A0666,오논캡슐
9268,2020050700007,오로비카에이치씨티정10/40/12.5mg
9269,2020050700008,오로비카에이치씨티정5/20/12.5mg
9270,2020050700009,오로비카에이치씨티정5/40/12.5mg
9271,2020042700071,오로비카정10/40mg
9272,2020042700073,오로비카정5/20mg
9273,2020042700072,오로비카정5/40mg
9274,2013100700010,오메콜에프캡슐
9275,A11A0560A0599,오미탄정
9276,2015040800002,오스카린정
9277,2019050200011,오스카민정
9278,2019042500037,오스티카정60mg
9279,2019051000047,오스티카정90mg
9280,A11A0130A0313,오이몰주
9281,2017031500001,오케이에어로솔
9282,2019051600021,오케이파워겔
9283,A11APPPPP2895,오큐바이트프리저비전정
9284,2023051600002,오큐시스모이스처점안액1.0%(1회용)
9285,A11ABBBBB0298,오큐카르핀점안액2%
9286,A11APPPPP0743,오큐탈이에스정
9287,k77y7s3jvrikb,오큐텐정
9288,2016080400001,오토캄주
9289,A11AKP08G3436,오프란캡슐
9290,2015080300002,오프레쉬점안액(1회용)(수출용)
9291,2014112500025,옥사제핀정150mg
9292,2013100100013,옥사제핀정300mg
9293,2016062900012,옥사제핀정600mg
9294,A11AKP08G0314,옥시큐엔연질캡슐
9295,A11APPPPP2487,옥시큐텐연질캡슐
9296,2010082700002,온브리즈흡입용캡슐150μg
9297,2010082700003,온브리즈흡입용캡슐300μg
9298,2019112700013,온젠티스캡슐25mg
9299,2019112700012,온젠티스캡슐50mg
9300,2021020300010,온카스파동결건조주
9301,2009091800133,올데마액
9302,A11AFFFFF0117,올데카캡슐10mg
9303,A11AFFFFF0118,올데카캡슐15mg
9304,A11AFFFFF0119,올데카캡슐5mg
9305,2014100100048,올로비카정5/20mg
9306,2014100100047,올로비카정5/40mg
9307,2019112600003,올로스카점안액
9308,2019051600087,올메디카에이치씨티정10/40/12.5mg
9309,2019051600089,올메디카에이치씨티정5/20/12.5mg
9310,2019051600088,올메디카에이치씨티정5/40/12.5mg
9311,2016012600010,올메비카정2.5/20mg
9312,2016012600006,올메비카정2.5/40mg
9313,2016012600009,올메비카정5/40mg
9314,2019052200028,올메카정10/40mg
9315,2020040900001,올메카정10mg
9316,2020040900002,올메카정20mg
9317,2020040900003,올메카정40mg
9318,2019052200029,올메카정5/20mg
9319,2019052200027,올메카정5/40mg
9320,2020042400010,올베카듀오정10/40mg
9321,2020042400008,올베카듀오정5/20mg
9322,2020042400009,올베카듀오정5/40mg
9323,2011022800003,올베카정20mg
9324,2019100700025,올스카에이치씨티정10/40/12.5mg
9325,2019100700024,올스카에이치씨티정5/20/12.5mg
9326,2019100700023,올스카에이치씨티정5/40/12.5mg
9327,2019110500043,올카민시럽(500mL)
9328,2011111400061,올카민시럽(9mL)
9329,2015050100015,올카민정
9330,A11AGGGGA0510,올카연질캡슐(수출용)
9331,2021071900001,옴니페인연질캡슐
9332,2011033100005,옵트클린점안액
9333,2015072700006,옵티브어드벤스드점안액(수출용)
9334,2019031300032,옵티코프연질캡슐
9335,2012122100013,옵티큐어점안액
9336,2015030900003,와이드케어네일라카
9337,2009071505586,와이타민포르테캡슐(수출용)
9338,2020040700008,요를레이트로키
9339,A11AJJJJJ0221,용각산쿨과립
9340,2014030700001,욱씬정
9341,A11A2070A0370,울트라민정500mg(수출용)
9342,2018071600010,울트라비스트300주프리필드카트리지
9343,2018071600011,울트라비스트370주프리필드카트리지
9344,2019053100158,움카니정
9345,2019031300026,움카라정
9346,2011111400075,움카론시럽
9347,2019110500049,움카맥스시럽(500mL)
9348,2011111400012,움카맥스시럽(9mL)
9349,2015100600027,움카맥스정
9350,2018020100037,움카민시럽(1000mL)
9351,2018020100039,움카민시럽(500mL)
9352,2013090200004,움카민정
9353,2019022200082,움카민플러스시럽(500mL)
9354,2019112900022,움카민플러스시럽(9mL)
9355,2017010500005,움카바정
9356,2015050100085,움카비정
9357,2019051000099,움카세린시럽
9358,2015050100082,움카세린정
9359,2011111400074,움카에이시럽
9360,2015111100003,움카에이정
9361,A11AJJJJJ0092,원베롤정
9362,A11APPPPP1148,원베롤정12.5mg
9363,A11A0950A0022,원비디
9364,2009071500332,원비디(동남아수출용)
9365,2009071500709,원비디(인도네시아수출용)
9366,2011060300001,원비디액(대만수출용)
9367,2009071501880,원비디액(미국수출용)
9368,2009071501698,원비디액(중국수출용)
9369,2022070100005,원스아이점안액1%(1회용)
9370,2009082500003,원스에어정10mg
9371,2009092300001,원스에어츄정4mg
9372,2009092300020,원스에어츄정5mg
9373,2015021700043,원케어네일라카
9374,2009071506111,원큐텐연질캡슐
9375,2009090700227,원타미크림
9376,2023030600006,원타임프레쉬옵티브점안액(수출용)
9377,2018100200007,원타임프레쉬점안액(1회용)(0.4mL)
9378,2016012900009,원틸라겔
9379,2023081400003,원프레쉬점안액1%(1회용)
9380,2014052100002,웰다운비정
9381,2012082000007,웰다운에스정
9382,a6sk6lpmwus4d,웰리드연질캡슐
9383,2014071700002,웰스카인크림
9384,2016051100006,웰스카인플러스크림
9385,A11AOOOOO6150,웰콘정
9386,mg45teyv0r6hq,웰큐비타정
9387,2018032800022,웰타민에프연질캡슐
9388,A11APPPPP0209,웰타민연질캡슐
9389,2018110100015,위드풀과립
9390,2018042700012,위드풀정
9391,2020032000043,위드풀캡슐
9392,2014031800008,위제로무당액
9393,2018021200003,윈리카캡슐150mg
9394,2018021200004,윈리카캡슐75mg
9395,2014062600003,윈바라크정0.5mg
9396,2014062600002,윈바라크정1mg
9397,A11AOOOOO7230,유니딥정
9398,2019070300007,유니몬스트세립4mg
9399,2019053100175,유니몬스트정10mg
9400,2019053100174,유니몬스트츄정5mg
9401,A11AOOOOO8165,유니세틴정
9402,A11AKP08G0528,유니쎈타액
9403,2012041200001,"유니온리도카인에피네프린주(1:100,000)"
9404,2012041200002,"유니온리도카인에피네프린주(1:80,000)(수출용)"
9405,A11AJJJJJ0668,유니온메토카르바몰주
9406,A11AMMMMM3095,유니온메토카르바몰주(바이알)(수출용)
9407,2009092300035,유니온아미카신주100mg(수출용)
9408,avqtao7wnsgn7,유니온아미카신주250mg
9409,A11AJJJJJ0670,유니온아미카신주250mg(바이알)(수출용)
9410,A11AOOOOO3419,유니온아미카신주500mg(바이알)
9411,A11AJJJJJ0671,유니온아미카신주500mg(수출용)
9412,2012041300003,유니온아티카인에피네프린주1/10만(수출용)
9413,2009071503597,유니온카제란정(수출용)
9414,2011111400065,유니카민시럽
9415,2019050200014,유니카민정
9416,A11AOOOOO0027,유니카인주0.25%(수출용)
9417,A11AOOOOO0028,유니카인주0.5%(수출용)
9418,A11AOOOOO0029,유니카인주0.75%(수출용)
9419,A11AKP08G5101,유니카인헤비주0.5%(수출용)
9420,2016061700010,유니카캡슐150mg
9421,2016061700009,유니카캡슐75mg
9422,A11AMMMMM2366,유니토닌주10단위(수출용)
9423,A11AMMMMM2367,유니토닌주40단위(수출용)
9424,2019032900004,유니티카정60mg
9425,2019032900005,유니티카정90mg
9426,2009071505968,유래카정
9427,A11AOOOOO0984,유레논정(수출용)
9428,A11A0300A0330,유레카신캡슐200mg
9429,2016022900003,유로카린정2mg
9430,2010072600005,유리세이트정(수출용)
9431,2013071500006,유리카에스정
9432,2019092700015,유리카인겔
9433,2014122900011,유메이드정
9434,2009071506051,유비코민정
9435,A11AKP08G0319,유비코엔연질캡슐
9436,2009071505988,유비타에이정
9437,A11AOOOOO7979,유비텐정(수출용)
9438,2019120400013,유스카인크림
9439,2017081400004,유앤아이프레쉬점안액(1회용)
9440,A11A3400A0225,유영엘카토닌주10단위
9441,A11AMMMMM0796,유영엘카토닌주20단위
9442,2017122900014,유영티카정60mg
9443,2017122900013,유영티카정90mg
9444,A11A0200A0277,유유미오카마이신건조시럽
9445,0bg84r2ws0vza,유카본정
9446,2009071505986,유카셀정
9447,2013071200005,유카인크림
9448,2009071506058,유코맥스정
9449,2016091900008,유코빅포르테정
9450,2009071505572,유판씨큐텐정
9451,A11A0450A0331,"유한2%염산리도카인에피네프린주사(1:100,000)"
9452,A11AGGGGA3896,"유한2%염산리도카인에피네프린주사(1:80,000)"
9453,A11AGGGGA3909,유한아미카신황산염주사액250mg
9454,2015021700034,유한이지케어네일라카
9455,A11A0450A0264,유한카나마이신황산염주
9456,2016122700004,유한카나마이신황산염주사250mg/mL
9457,mcus81eet91qd,이가덱스캡슐
9458,x1yz9ddq5chfc,이가탄에프캡슐
9459,A11A0920A0167,이가탄캡슐(수출용)
9460,2017070400008,이강탑에스캡슐
9461,2017110700002,이노엔티카그렐러정60mg
9462,2017110700003,이노엔티카그렐러정90mg
9463,2023071200001,이노콜에이액
9464,2022101100008,이노콜에프정
9465,2022022400014,이노콜정
9466,2018091900005,이노펜과립
9467,2018050200015,이니알론정
9468,zclgq4esos74n,이덴큐캡슐
9469,A11AKKKKK0168,이덴트플러스캡슐
9470,2021071400011,이디아알정
9471,2021070200001,이디아엔정
9472,y0uwsrxlvahx3,이모나캡슐
9473,A11ABBBBB1483,이모튼캡슐
9474,3zwssnrpq0amr,이브퀵정
9475,2018021900010,이소프트캡슐
9476,A11ABBBBB0133,이솝토카핀2%점안액
9477,2016020400007,이스카도엠0.01mg주사액
9478,2016020400006,이스카도엠0.1mg주사액
9479,2016020400004,이스카도엠10mg주사액
9480,2016020400005,이스카도엠1mg주사액
9481,2016020400003,이스카도엠20mg주사액
9482,2016020400012,이스카도큐0.01mg주사액
