Unnamed: 0,dcode,dname,extracted,ingd_code,merged_contents,권장,주의,권장영양소,권장식재료,주의영양소,주의식재료
12641,2.02E+12,라이트오셀타미캡슐30mg,라이트오셀타미캡슐,I002719,자몽주스 주의,,자몽 ,,,,자몽
12656,2.02E+12,라이트잘토프로펜정80mg,라이트잘토프로펜정,I005866,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
12670,2.02E+12,라이트펜주,라이트펜주,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12671,2.02E+12,라이트포린점안액(1회용),라이트포린점안액,I004681,칼륨 주의,,칼륨 ,,,칼륨,
12678,2.02E+12,라자렉트정,라자렉트정,I012611,과량의 티라민 섭취 주의 카페인 주의 인삼 복용 주의,,"티라민, 카페인,인삼  ",,,카페인,"치즈, 요거트, 커피, 소시지, 초콜릿, 인삼"
12681,2.02E+12,라질렌정,라질렌정,I012611,과량의 티라민 섭취 주의 카페인 주의 인삼 복용 주의,,"티라민, 카페인,인삼  ",,,카페인,"치즈, 요거트, 커피, 소시지, 초콜릿, 인삼"
12683,2.01E+12,라코르정120/12.5mg,라코르정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
12692,2.02E+12,라큐닌정,라큐닌정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12700,A11AKP08F0187,라토바정,라토바정,I004369,자몽주스 주의,,자몽 ,,,,자몽
12703,2.02E+12,라톤서방정2mg,라톤서방정,I002095,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 비타민 B 주의",,"카페인, 마늘, 생강, 인삼, 비타민B ",,,비타민B,"마늘, 생강, 인삼"
12704,2.02E+12,라투딘정150mg,라투딘정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12708,2.02E+12,라트젯정10/10mg,라트젯정,I004369,자몽주스 주의,,자몽 ,,,,자몽
12711,2.01E+12,라티겐정,라티겐정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12712,A11A0880B0015,라티니정,라티니정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12713,A11A2340B0056,라티딘정,라티딘정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12716,2.02E+12,라틴니스정,라틴니스정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12718,2.02E+12,라파로벨정0.5mg,라파로벨정,I003725,자몽주스 주의,,자몽 ,,,,자몽
12722,2.01E+12,라파뮨정0.5mg,라파뮨정,I003725,자몽주스 주의,,자몽 ,,,,자몽
12729,2.02E+12,라페론8시간이알서방정650mg,라페론,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12730,2.02E+12,라페론건조시럽,라페론건조시럽,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12731,A11AFFFFF0053,라페론정160mg,라페론정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12733,2.02E+12,라페론주,라페론주,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12760,A11AOOOOO3600,라프릴정,라프릴정,I001187,칼륨 주의,,칼륨 ,,,칼륨,
12762,A11AOOOOO4606,라프졸정(수출용),라프졸정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12768,2.02E+12,락타목스듀오건조시럽(500mL),락타목스듀오건조시럽,I003203,고지방 주의,,지방 ,,,지방,
12770,A11A0710A0373,락타목스시럽,락타목스시럽,I003203,고지방 주의,,지방 ,,,지방,
12771,A11AGGGGA3077,락타목스정,락타목스정,I003203,고지방 주의,,지방 ,,,지방,
12772,2.01E+12,란비스정,란비스정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12773,2.02E+12,란사톤듀오정30/600mg,란사톤듀오정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12774,2.01E+12,란사톤캡슐,란사톤캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12776,A11AOOOOO3987,란세트정(수출용),란세트정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12777,A11AOOOOO0464,란세틴정(수출용),란세틴정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12778,A11AOOOOO4605,란섹정(수출용),란섹정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12779,2.02E+12,란소듀오정30/600mg,란소듀오정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12780,2.02E+12,란소드캡슐15mg,란소드캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12782,A11AOOOOO6203,란소라졸정(수출용),란소라졸정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12783,A11AOOOOO4957,란소롤정(수출용),란소롤정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12784,2.02E+12,란소멜캡슐15mg,란소멜캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12786,2.02E+12,란소앤정30/600mg,란소앤정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12787,2.01E+12,란소졸캡슐15mg,란소졸캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12789,e9cq8l8ldecrm,란소진정15mg(수출용),란소진정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12790,2.02E+12,란소큐캡슐15mg,란소큐캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12792,A11AOOOOO5838,란소팬정(수출용),란소팬정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12793,2.02E+12,란소프란캡슐30mg,란소프란캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12794,2.01E+12,란소플캡슐,란소플캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12795,2.02E+12,란스온캡슐,란스온캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12796,2.02E+12,란스타정30/600mg,란스타정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12797,A11APPPPP0772,란스탑캡슐15mg,란스탑캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12799,A11AMMMMM0461,란스터캡슐,란스터캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12801,A11AOOOOO6666,란스톤엘에프디티정15mg,란스톤엘에프디티정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12803,A11A0101A0362,란스톤캡슐,란스톤캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12805,A11A1590A0171,란시드캡슐,란시드캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12807,2.02E+12,란시라캡슐15mg,란시라캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12809,2.02E+12,란시졸캡슐30mg,란시졸캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12810,2.02E+12,란탄듀오정30/600mg,란탄듀오정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12814,A11AMMMMM2098,란프라정(수출용),란프라정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12815,A11AOOOOO3021,란프라졸정(수출용),란프라졸정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12816,2.02E+12,란프라캡슐15mg,란프라캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12818,A11AOOOOO3022,란프란정(수출용),란프란정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12819,A11AOOOOO3985,란프롤정(수출용),란프롤정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12820,A11AOOOOO5703,란프졸캡슐,란프졸캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12821,A11AOOOOO2784,란프톤정(수출용),란프톤정,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12822,2.01E+12,란프톤캡슐15mg,란프톤캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12824,A11A0660B0076,란플러스정,란플러스정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12825,2.02E+12,랄록시플러스정,랄록시플러스정,I003468,"칼슘, 비타민 D 섭취 ","칼슘, 비타민D,",,"칼슘, 비타민D",,,
12826,2.02E+12,랄시펜엠정,랄시펜엠정,I003468,"칼슘, 비타민 D 섭취 ","칼슘, 비타민D,",,"칼슘, 비타민D",,,
12831,A11AOOOOO7857,람프릴캡슐(수출용),람프릴캡슐,I003471,칼륨 주의,,칼륨 ,,,칼륨,
12832,A11AKP08F0205,래피셋세미정,래피셋세미정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12833,A11AKP08F0204,래피셋정,래피셋정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12834,2.01E+12,래피콜노즈연질캡슐,래피콜노즈연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
12834,2.01E+12,래피콜노즈연질캡슐,래피콜노즈연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12835,2.02E+12,래피콜데이연질캡슐,래피콜데이연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
12835,2.02E+12,래피콜데이연질캡슐,래피콜데이연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12837,2.02E+12,래피콜코프플러스연질캡슐,래피콜코프플러스연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12838,2.02E+12,래피콜콜드연질캡슐,래피콜콜드연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
12838,2.02E+12,래피콜콜드연질캡슐,래피콜콜드연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12839,A11AKP08F0913,랜시드정,랜시드정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12840,A11AKP08G0281,랠리토닉연질캡슐,랠리토닉연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
12841,fa159i91ckp6n,러지코정,러지코정,I003385,카페인 주의,,카페인 ,,,카페인,
12841,fa159i91ckp6n,러지코정,러지코정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12842,A11AKP08G3542,레고셋세미정,레고셋세미정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12843,A11AKP08G3543,레고셋정,레고셋정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12847,2.02E+12,레니틴정75mg,레니틴정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12848,A11AHHHHH0351,레니프릴정10mg,레니프릴정,I001187,칼륨 주의,,칼륨 ,,,칼륨,
12852,2.01E+12,레드코에프연질캡슐,레드코에프연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
12852,2.01E+12,레드코에프연질캡슐,레드코에프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12853,2.01E+12,레드코프에프연질캡슐,레드코프에프연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
12853,2.01E+12,레드코프에프연질캡슐,레드코프에프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12855,A11AKP08C0253,레드콜연질캡슐,레드콜연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
12855,A11AKP08C0253,레드콜연질캡슐,레드콜연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
12856,A11AHHHHH0101,레디비타정,레디비타정,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
12863,2.02E+12,레바비스정,레바비스정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
12867,2.02E+12,레보그라정(수출용),레보그라정,I001852,카페인 주의,,카페인 ,,,카페인,
